subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
002	3	59	362	11	34	53	1	1	fp	238	2167	1
002	3	59	0	11	34	53	1	1	fs	238	2167	1
002	3	59	2581	11	34	53	1	1	rp	238	2167	1
002	3	59	1	11	34	53	1	1	pr	238	2167	1
002	3	59	362	11	34	53	1	1	rb	238	2167	1
002	3	59	NA	11	34	53	1	1	rr	238	2167	1
002	3	59	362	11	34	53	1	1	tt	238	2167	1
002	1	25	229	1	0	13	0	0	ff	172	2898	1
002	1	25	229	1	0	13	0	0	fp	172	2898	1
002	1	25	0	1	0	13	0	0	fs	172	2898	1
002	1	25	229	1	0	13	0	0	rp	172	2898	1
002	1	25	0	1	0	13	0	0	pr	172	2898	1
002	1	25	229	1	0	13	0	0	rb	172	2898	1
002	1	25	NA	1	0	13	0	0	rr	172	2898	1
002	1	25	229	1	0	13	0	0	tt	172	2898	1
002	1	25	416	2	13	27	0	0	ff	172	2898	1
002	1	25	416	2	13	27	0	0	fp	172	2898	1
002	1	25	0	2	13	27	0	0	fs	172	2898	1
002	1	25	416	2	13	27	0	0	rp	172	2898	1
002	1	25	0	2	13	27	0	0	pr	172	2898	1
002	1	25	416	2	13	27	0	0	rb	172	2898	1
002	1	25	123	2	13	27	0	0	rr	172	2898	1
002	1	25	539	2	13	27	0	0	tt	172	2898	1
002	1	25	195	3	27	34	0	0	ff	172	2898	1
002	1	25	195	3	27	34	0	0	fp	172	2898	1
002	1	25	0	3	27	34	0	0	fs	172	2898	1
002	1	25	195	3	27	34	0	0	rp	172	2898	1
002	1	25	0	3	27	34	0	0	pr	172	2898	1
002	1	25	195	3	27	34	0	0	rb	172	2898	1
002	1	25	320	3	27	34	0	0	rr	172	2898	1
002	1	25	515	3	27	34	0	0	tt	172	2898	1
002	1	25	261	4	34	41	0	0	ff	172	2898	1
002	1	25	261	4	34	41	0	0	fp	172	2898	1
002	1	25	0	4	34	41	0	0	fs	172	2898	1
002	1	25	584	4	34	41	0	0	rp	172	2898	1
002	1	25	1	4	34	41	0	0	pr	172	2898	1
002	1	25	433	4	34	41	0	0	rb	172	2898	1
002	1	25	172	4	34	41	0	0	rr	172	2898	1
002	1	25	433	4	34	41	0	0	tt	172	2898	1
002	1	25	160	5	41	0	0	1	ff	172	2898	1
002	1	25	160	5	41	0	0	1	fp	172	2898	1
002	1	25	0	5	41	0	0	1	fs	172	2898	1
002	1	25	1291	5	41	0	0	1	rp	172	2898	1
002	1	25	1	5	41	0	0	1	pr	172	2898	1
002	1	25	1122	5	41	0	0	1	rb	172	2898	1
002	1	25	962	5	41	0	0	1	rr	172	2898	1
002	1	25	1122	5	41	0	0	1	tt	172	2898	1
002	1	25	249	6	0	11	1	1	ff	172	2898	1
002	1	25	249	6	0	11	1	1	fp	172	2898	1
002	1	25	0	6	0	11	1	1	fs	172	2898	1
002	1	25	249	6	0	11	1	1	rp	172	2898	1
002	1	25	0	6	0	11	1	1	pr	172	2898	1
002	1	25	249	6	0	11	1	1	rb	172	2898	1
002	1	25	NA	6	0	11	1	1	rr	172	2898	1
002	1	25	249	6	0	11	1	1	tt	172	2898	1
002	1	25	172	7	11	20	1	1	ff	172	2898	1
002	1	25	345	7	11	20	1	1	fp	172	2898	1
002	1	25	0	7	11	20	1	1	fs	172	2898	1
002	1	25	345	7	11	20	1	1	rp	172	2898	1
002	1	25	0	7	11	20	1	1	pr	172	2898	1
002	1	25	345	7	11	20	1	1	rb	172	2898	1
002	1	25	NA	7	11	20	1	1	rr	172	2898	1
002	1	25	345	7	11	20	1	1	tt	172	2898	1
002	1	25	171	8	20	27	1	1	ff	172	2898	1
002	1	25	171	8	20	27	1	1	fp	172	2898	1
002	1	25	0	8	20	27	1	1	fs	172	2898	1
002	1	25	171	8	20	27	1	1	rp	172	2898	1
002	1	25	0	8	20	27	1	1	pr	172	2898	1
002	1	25	171	8	20	27	1	1	rb	172	2898	1
002	1	25	NA	8	20	27	1	1	rr	172	2898	1
002	1	25	171	8	20	27	1	1	tt	172	2898	1
002	1	25	245	9	27	33	1	1	ff	172	2898	1
002	1	25	245	9	27	33	1	1	fp	172	2898	1
002	1	25	0	9	27	33	1	1	fs	172	2898	1
002	1	25	245	9	27	33	1	1	rp	172	2898	1
002	1	25	0	9	27	33	1	1	pr	172	2898	1
002	1	25	245	9	27	33	1	1	rb	172	2898	1
002	1	25	NA	9	27	33	1	1	rr	172	2898	1
002	1	25	245	9	27	33	1	1	tt	172	2898	1
002	1	25	NA	10	33	37	1	1	ff	172	2898	1
002	1	25	NA	10	33	37	1	1	fp	172	2898	1
002	1	25	1	10	33	37	1	1	fs	172	2898	1
002	1	25	NA	10	33	37	1	1	rp	172	2898	1
002	1	25	NA	10	33	37	1	1	pr	172	2898	1
002	1	25	NA	10	33	37	1	1	rb	172	2898	1
002	1	25	NA	10	33	37	1	1	rr	172	2898	1
002	1	25	NA	10	33	37	1	1	tt	172	2898	1
002	1	25	190	11	37	62	1	1	ff	172	2898	1
002	1	25	457	11	37	62	1	1	fp	172	2898	1
002	1	25	0	11	37	62	1	1	fs	172	2898	1
002	1	25	580	11	37	62	1	1	rp	172	2898	1
002	1	25	1	11	37	62	1	1	pr	172	2898	1
002	1	25	457	11	37	62	1	1	rb	172	2898	1
002	1	25	NA	11	37	62	1	1	rr	172	2898	1
002	1	25	457	11	37	62	1	1	tt	172	2898	1
001	7	40	193	1	0	16	0	0	ff	163	2245	1
001	7	40	193	1	0	16	0	0	fp	163	2245	1
001	7	40	0	1	0	16	0	0	fs	163	2245	1
001	7	40	193	1	0	16	0	0	rp	163	2245	1
001	7	40	0	1	0	16	0	0	pr	163	2245	1
001	7	40	193	1	0	16	0	0	rb	163	2245	1
001	7	40	136	1	0	16	0	0	rr	163	2245	1
001	7	40	329	1	0	16	0	0	tt	163	2245	1
001	7	40	298	2	16	28	0	0	ff	163	2245	1
001	7	40	298	2	16	28	0	0	fp	163	2245	1
001	7	40	0	2	16	28	0	0	fs	163	2245	1
001	7	40	298	2	16	28	0	0	rp	163	2245	1
001	7	40	0	2	16	28	0	0	pr	163	2245	1
001	7	40	298	2	16	28	0	0	rb	163	2245	1
001	7	40	236	2	16	28	0	0	rr	163	2245	1
001	7	40	534	2	16	28	0	0	tt	163	2245	1
001	7	40	275	3	28	36	0	0	ff	163	2245	1
001	7	40	275	3	28	36	0	0	fp	163	2245	1
001	7	40	0	3	28	36	0	0	fs	163	2245	1
001	7	40	275	3	28	36	0	0	rp	163	2245	1
001	7	40	0	3	28	36	0	0	pr	163	2245	1
001	7	40	275	3	28	36	0	0	rb	163	2245	1
001	7	40	NA	3	28	36	0	0	rr	163	2245	1
001	7	40	275	3	28	36	0	0	tt	163	2245	1
001	7	40	178	4	36	48	0	0	ff	163	2245	1
001	7	40	178	4	36	48	0	0	fp	163	2245	1
001	7	40	0	4	36	48	0	0	fs	163	2245	1
001	7	40	178	4	36	48	0	0	rp	163	2245	1
001	7	40	0	4	36	48	0	0	pr	163	2245	1
001	7	40	178	4	36	48	0	0	rb	163	2245	1
001	7	40	NA	4	36	48	0	0	rr	163	2245	1
001	7	40	178	4	36	48	0	0	tt	163	2245	1
001	7	40	197	5	48	0	0	1	ff	163	2245	1
001	7	40	1739	5	48	0	0	1	fp	163	2245	1
001	7	40	0	5	48	0	0	1	fs	163	2245	1
001	7	40	1739	5	48	0	0	1	rp	163	2245	1
001	7	40	0	5	48	0	0	1	pr	163	2245	1
001	7	40	1739	5	48	0	0	1	rb	163	2245	1
001	7	40	NA	5	48	0	0	1	rr	163	2245	1
001	7	40	1739	5	48	0	0	1	tt	163	2245	1
001	7	40	322	6	0	10	1	1	ff	163	2245	1
001	7	40	322	6	0	10	1	1	fp	163	2245	1
001	7	40	0	6	0	10	1	1	fs	163	2245	1
001	7	40	322	6	0	10	1	1	rp	163	2245	1
001	7	40	0	6	0	10	1	1	pr	163	2245	1
001	7	40	322	6	0	10	1	1	rb	163	2245	1
001	7	40	NA	6	0	10	1	1	rr	163	2245	1
001	7	40	322	6	0	10	1	1	tt	163	2245	1
001	7	40	351	7	10	18	1	1	ff	163	2245	1
001	7	40	351	7	10	18	1	1	fp	163	2245	1
001	7	40	0	7	10	18	1	1	fs	163	2245	1
001	7	40	351	7	10	18	1	1	rp	163	2245	1
001	7	40	0	7	10	18	1	1	pr	163	2245	1
001	7	40	351	7	10	18	1	1	rb	163	2245	1
001	7	40	NA	7	10	18	1	1	rr	163	2245	1
001	7	40	351	7	10	18	1	1	tt	163	2245	1
001	7	40	169	8	18	26	1	1	ff	163	2245	1
001	7	40	169	8	18	26	1	1	fp	163	2245	1
001	7	40	0	8	18	26	1	1	fs	163	2245	1
001	7	40	169	8	18	26	1	1	rp	163	2245	1
001	7	40	0	8	18	26	1	1	pr	163	2245	1
001	7	40	169	8	18	26	1	1	rb	163	2245	1
001	7	40	NA	8	18	26	1	1	rr	163	2245	1
001	7	40	169	8	18	26	1	1	tt	163	2245	1
001	7	40	207	9	26	37	1	1	ff	163	2245	1
001	7	40	207	9	26	37	1	1	fp	163	2245	1
001	7	40	0	9	26	37	1	1	fs	163	2245	1
001	7	40	207	9	26	37	1	1	rp	163	2245	1
001	7	40	0	9	26	37	1	1	pr	163	2245	1
001	7	40	207	9	26	37	1	1	rb	163	2245	1
001	7	40	NA	9	26	37	1	1	rr	163	2245	1
001	7	40	207	9	26	37	1	1	tt	163	2245	1
001	7	40	186	10	37	47	1	1	ff	163	2245	1
001	7	40	186	10	37	47	1	1	fp	163	2245	1
001	7	40	0	10	37	47	1	1	fs	163	2245	1
001	7	40	186	10	37	47	1	1	rp	163	2245	1
001	7	40	0	10	37	47	1	1	pr	163	2245	1
001	7	40	186	10	37	47	1	1	rb	163	2245	1
001	7	40	NA	10	37	47	1	1	rr	163	2245	1
001	7	40	186	10	37	47	1	1	tt	163	2245	1
001	7	40	197	11	47	67	1	1	ff	163	2245	1
001	7	40	637	11	47	67	1	1	fp	163	2245	1
001	7	40	0	11	47	67	1	1	fs	163	2245	1
001	7	40	1009	11	47	67	1	1	rp	163	2245	1
001	7	40	1	11	47	67	1	1	pr	163	2245	1
001	7	40	637	11	47	67	1	1	rb	163	2245	1
001	7	40	NA	11	47	67	1	1	rr	163	2245	1
001	7	40	637	11	47	67	1	1	tt	163	2245	1
001	6	23	191	1	0	12	0	0	ff	209	1444	1
001	6	23	191	1	0	12	0	0	fp	209	1444	1
001	6	23	0	1	0	12	0	0	fs	209	1444	1
001	6	23	191	1	0	12	0	0	rp	209	1444	1
001	6	23	0	1	0	12	0	0	pr	209	1444	1
001	6	23	191	1	0	12	0	0	rb	209	1444	1
001	6	23	NA	1	0	12	0	0	rr	209	1444	1
001	6	23	191	1	0	12	0	0	tt	209	1444	1
001	6	23	169	2	12	25	0	0	ff	209	1444	1
001	6	23	169	2	12	25	0	0	fp	209	1444	1
001	6	23	0	2	12	25	0	0	fs	209	1444	1
001	6	23	169	2	12	25	0	0	rp	209	1444	1
001	6	23	0	2	12	25	0	0	pr	209	1444	1
001	6	23	169	2	12	25	0	0	rb	209	1444	1
001	6	23	NA	2	12	25	0	0	rr	209	1444	1
001	6	23	169	2	12	25	0	0	tt	209	1444	1
001	6	23	246	3	25	33	0	0	ff	209	1444	1
001	6	23	246	3	25	33	0	0	fp	209	1444	1
001	6	23	0	3	25	33	0	0	fs	209	1444	1
001	6	23	246	3	25	33	0	0	rp	209	1444	1
001	6	23	0	3	25	33	0	0	pr	209	1444	1
001	6	23	246	3	25	33	0	0	rb	209	1444	1
001	6	23	NA	3	25	33	0	0	rr	209	1444	1
001	6	23	246	3	25	33	0	0	tt	209	1444	1
001	6	23	292	4	33	42	0	0	ff	209	1444	1
001	6	23	292	4	33	42	0	0	fp	209	1444	1
001	6	23	0	4	33	42	0	0	fs	209	1444	1
001	6	23	292	4	33	42	0	0	rp	209	1444	1
001	6	23	0	4	33	42	0	0	pr	209	1444	1
001	6	23	292	4	33	42	0	0	rb	209	1444	1
001	6	23	NA	4	33	42	0	0	rr	209	1444	1
001	6	23	292	4	33	42	0	0	tt	209	1444	1
001	6	23	251	5	42	0	0	1	ff	209	1444	1
001	6	23	671	5	42	0	0	1	fp	209	1444	1
001	6	23	0	5	42	0	0	1	fs	209	1444	1
001	6	23	671	5	42	0	0	1	rp	209	1444	1
001	6	23	0	5	42	0	0	1	pr	209	1444	1
001	6	23	671	5	42	0	0	1	rb	209	1444	1
001	6	23	NA	5	42	0	0	1	rr	209	1444	1
001	6	23	671	5	42	0	0	1	tt	209	1444	1
001	6	23	174	6	0	16	1	1	ff	209	1444	1
001	6	23	366	6	0	16	1	1	fp	209	1444	1
001	6	23	0	6	0	16	1	1	fs	209	1444	1
001	6	23	366	6	0	16	1	1	rp	209	1444	1
001	6	23	0	6	0	16	1	1	pr	209	1444	1
001	6	23	366	6	0	16	1	1	rb	209	1444	1
001	6	23	NA	6	0	16	1	1	rr	209	1444	1
001	6	23	366	6	0	16	1	1	tt	209	1444	1
001	6	23	305	7	16	25	1	1	ff	209	1444	1
001	6	23	305	7	16	25	1	1	fp	209	1444	1
001	6	23	0	7	16	25	1	1	fs	209	1444	1
001	6	23	305	7	16	25	1	1	rp	209	1444	1
001	6	23	0	7	16	25	1	1	pr	209	1444	1
001	6	23	305	7	16	25	1	1	rb	209	1444	1
001	6	23	NA	7	16	25	1	1	rr	209	1444	1
001	6	23	305	7	16	25	1	1	tt	209	1444	1
001	6	23	143	8	25	32	1	1	ff	209	1444	1
001	6	23	143	8	25	32	1	1	fp	209	1444	1
001	6	23	0	8	25	32	1	1	fs	209	1444	1
001	6	23	143	8	25	32	1	1	rp	209	1444	1
001	6	23	0	8	25	32	1	1	pr	209	1444	1
001	6	23	143	8	25	32	1	1	rb	209	1444	1
001	6	23	NA	8	25	32	1	1	rr	209	1444	1
001	6	23	143	8	25	32	1	1	tt	209	1444	1
001	6	23	NA	9	32	40	1	1	ff	209	1444	1
001	6	23	NA	9	32	40	1	1	fp	209	1444	1
001	6	23	1	9	32	40	1	1	fs	209	1444	1
001	6	23	NA	9	32	40	1	1	rp	209	1444	1
001	6	23	NA	9	32	40	1	1	pr	209	1444	1
001	6	23	NA	9	32	40	1	1	rb	209	1444	1
001	6	23	NA	9	32	40	1	1	rr	209	1444	1
001	6	23	NA	9	32	40	1	1	tt	209	1444	1
001	6	23	148	10	40	44	1	1	ff	209	1444	1
001	6	23	148	10	40	44	1	1	fp	209	1444	1
001	6	23	0	10	40	44	1	1	fs	209	1444	1
001	6	23	148	10	40	44	1	1	rp	209	1444	1
001	6	23	0	10	40	44	1	1	pr	209	1444	1
001	6	23	148	10	40	44	1	1	rb	209	1444	1
001	6	23	NA	10	40	44	1	1	rr	209	1444	1
001	6	23	148	10	40	44	1	1	tt	209	1444	1
001	6	23	194	11	44	82	1	1	ff	209	1444	1
001	6	23	755	11	44	82	1	1	fp	209	1444	1
001	6	23	0	11	44	82	1	1	fs	209	1444	1
001	6	23	755	11	44	82	1	1	rp	209	1444	1
001	6	23	0	11	44	82	1	1	pr	209	1444	1
001	6	23	755	11	44	82	1	1	rb	209	1444	1
001	6	23	NA	11	44	82	1	1	rr	209	1444	1
001	6	23	755	11	44	82	1	1	tt	209	1444	1
001	1	26	203	1	0	12	0	0	ff	147	1256	1
001	1	26	203	1	0	12	0	0	fp	147	1256	1
001	1	26	0	1	0	12	0	0	fs	147	1256	1
001	1	26	203	1	0	12	0	0	rp	147	1256	1
001	1	26	0	1	0	12	0	0	pr	147	1256	1
001	1	26	203	1	0	12	0	0	rb	147	1256	1
001	1	26	NA	1	0	12	0	0	rr	147	1256	1
001	1	26	203	1	0	12	0	0	tt	147	1256	1
001	1	26	313	2	12	24	0	0	ff	147	1256	1
001	1	26	313	2	12	24	0	0	fp	147	1256	1
001	1	26	0	2	12	24	0	0	fs	147	1256	1
001	1	26	313	2	12	24	0	0	rp	147	1256	1
001	1	26	0	2	12	24	0	0	pr	147	1256	1
001	1	26	313	2	12	24	0	0	rb	147	1256	1
001	1	26	NA	2	12	24	0	0	rr	147	1256	1
001	1	26	313	2	12	24	0	0	tt	147	1256	1
001	1	26	798	3	24	32	0	0	ff	147	1256	1
001	1	26	798	3	24	32	0	0	fp	147	1256	1
001	1	26	0	3	24	32	0	0	fs	147	1256	1
001	1	26	798	3	24	32	0	0	rp	147	1256	1
001	1	26	0	3	24	32	0	0	pr	147	1256	1
001	1	26	798	3	24	32	0	0	rb	147	1256	1
001	1	26	NA	3	24	32	0	0	rr	147	1256	1
001	1	26	798	3	24	32	0	0	tt	147	1256	1
001	1	26	236	4	32	43	0	0	ff	147	1256	1
001	1	26	364	4	32	43	0	0	fp	147	1256	1
001	1	26	0	4	32	43	0	0	fs	147	1256	1
001	1	26	364	4	32	43	0	0	rp	147	1256	1
001	1	26	0	4	32	43	0	0	pr	147	1256	1
001	1	26	364	4	32	43	0	0	rb	147	1256	1
001	1	26	NA	4	32	43	0	0	rr	147	1256	1
001	1	26	364	4	32	43	0	0	tt	147	1256	1
001	1	26	173	5	43	0	0	1	ff	147	1256	1
001	1	26	173	5	43	0	0	1	fp	147	1256	1
001	1	26	0	5	43	0	0	1	fs	147	1256	1
001	1	26	173	5	43	0	0	1	rp	147	1256	1
001	1	26	0	5	43	0	0	1	pr	147	1256	1
001	1	26	173	5	43	0	0	1	rb	147	1256	1
001	1	26	NA	5	43	0	0	1	rr	147	1256	1
001	1	26	173	5	43	0	0	1	tt	147	1256	1
001	1	26	149	6	0	13	1	1	ff	147	1256	1
001	1	26	296	6	0	13	1	1	fp	147	1256	1
001	1	26	0	6	0	13	1	1	fs	147	1256	1
001	1	26	296	6	0	13	1	1	rp	147	1256	1
001	1	26	0	6	0	13	1	1	pr	147	1256	1
001	1	26	296	6	0	13	1	1	rb	147	1256	1
001	1	26	NA	6	0	13	1	1	rr	147	1256	1
001	1	26	296	6	0	13	1	1	tt	147	1256	1
001	1	26	238	7	13	19	1	1	ff	147	1256	1
001	1	26	360	7	13	19	1	1	fp	147	1256	1
001	1	26	0	7	13	19	1	1	fs	147	1256	1
001	1	26	360	7	13	19	1	1	rp	147	1256	1
001	1	26	0	7	13	19	1	1	pr	147	1256	1
001	1	26	360	7	13	19	1	1	rb	147	1256	1
001	1	26	NA	7	13	19	1	1	rr	147	1256	1
001	1	26	360	7	13	19	1	1	tt	147	1256	1
001	1	26	NA	8	19	25	1	1	ff	147	1256	1
001	1	26	NA	8	19	25	1	1	fp	147	1256	1
001	1	26	1	8	19	25	1	1	fs	147	1256	1
001	1	26	NA	8	19	25	1	1	rp	147	1256	1
001	1	26	NA	8	19	25	1	1	pr	147	1256	1
001	1	26	NA	8	19	25	1	1	rb	147	1256	1
001	1	26	NA	8	19	25	1	1	rr	147	1256	1
001	1	26	103	8	19	25	1	1	tt	147	1256	1
001	1	26	453	9	25	33	1	1	ff	147	1256	1
001	1	26	453	9	25	33	1	1	fp	147	1256	1
001	1	26	0	9	25	33	1	1	fs	147	1256	1
001	1	26	556	9	25	33	1	1	rp	147	1256	1
001	1	26	1	9	25	33	1	1	pr	147	1256	1
001	1	26	453	9	25	33	1	1	rb	147	1256	1
001	1	26	239	9	25	33	1	1	rr	147	1256	1
001	1	26	692	9	25	33	1	1	tt	147	1256	1
001	1	26	NA	10	33	37	1	1	ff	147	1256	1
001	1	26	NA	10	33	37	1	1	fp	147	1256	1
001	1	26	1	10	33	37	1	1	fs	147	1256	1
001	1	26	NA	10	33	37	1	1	rp	147	1256	1
001	1	26	NA	10	33	37	1	1	pr	147	1256	1
001	1	26	NA	10	33	37	1	1	rb	147	1256	1
001	1	26	NA	10	33	37	1	1	rr	147	1256	1
001	1	26	NA	10	33	37	1	1	tt	147	1256	1
001	1	26	320	11	37	58	1	1	ff	147	1256	1
001	1	26	466	11	37	58	1	1	fp	147	1256	1
001	1	26	0	11	37	58	1	1	fs	147	1256	1
001	1	26	1049	11	37	58	1	1	rp	147	1256	1
001	1	26	1	11	37	58	1	1	pr	147	1256	1
001	1	26	713	11	37	58	1	1	rb	147	1256	1
001	1	26	247	11	37	58	1	1	rr	147	1256	1
001	1	26	713	11	37	58	1	1	tt	147	1256	1
001	2	11	187	1	0	16	0	0	ff	88	2150	1
001	2	11	612	1	0	16	0	0	fp	88	2150	1
001	2	11	0	1	0	16	0	0	fs	88	2150	1
001	2	11	612	1	0	16	0	0	rp	88	2150	1
001	2	11	0	1	0	16	0	0	pr	88	2150	1
001	2	11	612	1	0	16	0	0	rb	88	2150	1
001	2	11	309	1	0	16	0	0	rr	88	2150	1
001	2	11	921	1	0	16	0	0	tt	88	2150	1
001	2	11	635	2	16	29	0	0	ff	88	2150	1
001	2	11	635	2	16	29	0	0	fp	88	2150	1
001	2	11	0	2	16	29	0	0	fs	88	2150	1
001	2	11	867	2	16	29	0	0	rp	88	2150	1
001	2	11	0	2	16	29	0	0	pr	88	2150	1
001	2	11	635	2	16	29	0	0	rb	88	2150	1
001	2	11	439	2	16	29	0	0	rr	88	2150	1
001	2	11	1074	2	16	29	0	0	tt	88	2150	1
001	2	11	NA	3	29	38	0	0	ff	88	2150	1
001	2	11	NA	3	29	38	0	0	fp	88	2150	1
001	2	11	1	3	29	38	0	0	fs	88	2150	1
001	2	11	NA	3	29	38	0	0	rp	88	2150	1
001	2	11	NA	3	29	38	0	0	pr	88	2150	1
001	2	11	NA	3	29	38	0	0	rb	88	2150	1
001	2	11	NA	3	29	38	0	0	rr	88	2150	1
001	2	11	284	3	29	38	0	0	tt	88	2150	1
001	2	11	NA	4	38	46	0	0	ff	88	2150	1
001	2	11	NA	4	38	46	0	0	fp	88	2150	1
001	2	11	1	4	38	46	0	0	fs	88	2150	1
001	2	11	NA	4	38	46	0	0	rp	88	2150	1
001	2	11	NA	4	38	46	0	0	pr	88	2150	1
001	2	11	NA	4	38	46	0	0	rb	88	2150	1
001	2	11	NA	4	38	46	0	0	rr	88	2150	1
001	2	11	411	4	38	46	0	0	tt	88	2150	1
001	2	11	NA	5	46	0	0	1	ff	88	2150	1
001	2	11	NA	5	46	0	0	1	fp	88	2150	1
001	2	11	1	5	46	0	0	1	fs	88	2150	1
001	2	11	NA	5	46	0	0	1	rp	88	2150	1
001	2	11	NA	5	46	0	0	1	pr	88	2150	1
001	2	11	NA	5	46	0	0	1	rb	88	2150	1
001	2	11	NA	5	46	0	0	1	rr	88	2150	1
001	2	11	554	5	46	0	0	1	tt	88	2150	1
001	2	11	NA	6	0	10	1	1	ff	88	2150	1
001	2	11	NA	6	0	10	1	1	fp	88	2150	1
001	2	11	1	6	0	10	1	1	fs	88	2150	1
001	2	11	NA	6	0	10	1	1	rp	88	2150	1
001	2	11	NA	6	0	10	1	1	pr	88	2150	1
001	2	11	NA	6	0	10	1	1	rb	88	2150	1
001	2	11	NA	6	0	10	1	1	rr	88	2150	1
001	2	11	199	6	0	10	1	1	tt	88	2150	1
001	2	11	460	7	10	18	1	1	ff	88	2150	1
001	2	11	460	7	10	18	1	1	fp	88	2150	1
001	2	11	0	7	10	18	1	1	fs	88	2150	1
001	2	11	2327	7	10	18	1	1	rp	88	2150	1
001	2	11	1	7	10	18	1	1	pr	88	2150	1
001	2	11	742	7	10	18	1	1	rb	88	2150	1
001	2	11	282	7	10	18	1	1	rr	88	2150	1
001	2	11	742	7	10	18	1	1	tt	88	2150	1
001	2	11	251	8	18	24	1	1	ff	88	2150	1
001	2	11	251	8	18	24	1	1	fp	88	2150	1
001	2	11	0	8	18	24	1	1	fs	88	2150	1
001	2	11	251	8	18	24	1	1	rp	88	2150	1
001	2	11	0	8	18	24	1	1	pr	88	2150	1
001	2	11	251	8	18	24	1	1	rb	88	2150	1
001	2	11	NA	8	18	24	1	1	rr	88	2150	1
001	2	11	251	8	18	24	1	1	tt	88	2150	1
001	2	11	NA	9	24	30	1	1	ff	88	2150	1
001	2	11	NA	9	24	30	1	1	fp	88	2150	1
001	2	11	1	9	24	30	1	1	fs	88	2150	1
001	2	11	NA	9	24	30	1	1	rp	88	2150	1
001	2	11	NA	9	24	30	1	1	pr	88	2150	1
001	2	11	NA	9	24	30	1	1	rb	88	2150	1
001	2	11	NA	9	24	30	1	1	rr	88	2150	1
001	2	11	NA	9	24	30	1	1	tt	88	2150	1
001	2	11	217	10	30	33	1	1	ff	88	2150	1
001	2	11	217	10	30	33	1	1	fp	88	2150	1
001	2	11	0	10	30	33	1	1	fs	88	2150	1
001	2	11	217	10	30	33	1	1	rp	88	2150	1
001	2	11	0	10	30	33	1	1	pr	88	2150	1
001	2	11	217	10	30	33	1	1	rb	88	2150	1
001	2	11	NA	10	30	33	1	1	rr	88	2150	1
001	2	11	217	10	30	33	1	1	tt	88	2150	1
001	2	11	248	11	33	54	1	1	ff	88	2150	1
001	2	11	475	11	33	54	1	1	fp	88	2150	1
001	2	11	0	11	33	54	1	1	fs	88	2150	1
001	2	11	1086	11	33	54	1	1	rp	88	2150	1
001	2	11	1	11	33	54	1	1	pr	88	2150	1
001	2	11	475	11	33	54	1	1	rb	88	2150	1
001	2	11	NA	11	33	54	1	1	rr	88	2150	1
001	2	11	475	11	33	54	1	1	tt	88	2150	1
001	7	48	162	1	0	16	0	0	ff	149	2324	1
001	7	48	411	1	0	16	0	0	fp	149	2324	1
001	7	48	0	1	0	16	0	0	fs	149	2324	1
001	7	48	411	1	0	16	0	0	rp	149	2324	1
001	7	48	0	1	0	16	0	0	pr	149	2324	1
001	7	48	411	1	0	16	0	0	rb	149	2324	1
001	7	48	NA	1	0	16	0	0	rr	149	2324	1
001	7	48	411	1	0	16	0	0	tt	149	2324	1
001	7	48	289	2	16	30	0	0	ff	149	2324	1
001	7	48	289	2	16	30	0	0	fp	149	2324	1
001	7	48	0	2	16	30	0	0	fs	149	2324	1
001	7	48	289	2	16	30	0	0	rp	149	2324	1
001	7	48	0	2	16	30	0	0	pr	149	2324	1
001	7	48	289	2	16	30	0	0	rb	149	2324	1
001	7	48	NA	2	16	30	0	0	rr	149	2324	1
001	7	48	289	2	16	30	0	0	tt	149	2324	1
001	7	48	258	3	30	40	0	0	ff	149	2324	1
001	7	48	417	3	30	40	0	0	fp	149	2324	1
001	7	48	0	3	30	40	0	0	fs	149	2324	1
001	7	48	417	3	30	40	0	0	rp	149	2324	1
001	7	48	0	3	30	40	0	0	pr	149	2324	1
001	7	48	417	3	30	40	0	0	rb	149	2324	1
001	7	48	NA	3	30	40	0	0	rr	149	2324	1
001	7	48	417	3	30	40	0	0	tt	149	2324	1
001	7	48	297	4	40	56	0	0	ff	149	2324	1
001	7	48	297	4	40	56	0	0	fp	149	2324	1
001	7	48	0	4	40	56	0	0	fs	149	2324	1
001	7	48	297	4	40	56	0	0	rp	149	2324	1
001	7	48	0	4	40	56	0	0	pr	149	2324	1
001	7	48	297	4	40	56	0	0	rb	149	2324	1
001	7	48	NA	4	40	56	0	0	rr	149	2324	1
001	7	48	297	4	40	56	0	0	tt	149	2324	1
001	7	48	276	5	56	0	0	1	ff	149	2324	1
001	7	48	276	5	56	0	0	1	fp	149	2324	1
001	7	48	0	5	56	0	0	1	fs	149	2324	1
001	7	48	276	5	56	0	0	1	rp	149	2324	1
001	7	48	0	5	56	0	0	1	pr	149	2324	1
001	7	48	276	5	56	0	0	1	rb	149	2324	1
001	7	48	NA	5	56	0	0	1	rr	149	2324	1
001	7	48	276	5	56	0	0	1	tt	149	2324	1
001	7	48	247	6	0	13	1	1	ff	149	2324	1
001	7	48	247	6	0	13	1	1	fp	149	2324	1
001	7	48	0	6	0	13	1	1	fs	149	2324	1
001	7	48	402	6	0	13	1	1	rp	149	2324	1
001	7	48	0	6	0	13	1	1	pr	149	2324	1
001	7	48	247	6	0	13	1	1	rb	149	2324	1
001	7	48	NA	6	0	13	1	1	rr	149	2324	1
